location,state,year,lat,long,Primary Funding Source ,fund_source,fund_type,length,volume,actual_cost,2013 CF$,cost_2013,$/CY,CY/Foot,Other Funding Info,Source/Comment
South Padre Island,TX,2016,26.112402,-97.164567,Federal,Federal,Shore Protection,"3,960.00","651,000.00","6,500,000.00",1.000,"6,500,000.00",http://www.swg.usace.army.mil/Media/NewsReleases/tabid/2216/Article/622215/usace-galveston-district-to-begin-beach-renourishment-project-at-south-padre-is.aspx,,,
South Padre Island (2 miles north of Brazos Santiago Pass),TX,1999,26.07097,-97.155576,Federal,Federal,Navigation,0.00,"494,766.00","55,000.00",0.699,"78,683.83",,,,
South Padre Island (4 miles north of Brazos Santiago Pass),TX,1997,26.074415,-97.156842,Federal,Federal,Navigation,"6,864.00","489,111.00","630,000.00",0.676,"931,952.66",,,,
South Padre Island (4 miles north of Brazos Santiago Pass),TX,2002,26.074415,-97.156842,Federal,Federal,Navigation,"3,780.00","348,000.00","239,865.00",0.758,"316,444.59",,,,
"South Padre Island (Park Road 100, Cameron County)",TX,1999,26.155284,-97.170939,State,State,Shore Protection,"2,000.00","41,628.00","25,000.00",0.699,"35,765.38",,,,
"South Padre Island (Park Road 100, Cameron County)",TX,2001,26.155284,-97.170939,State,State,Shore Protection,"2,000.00","55,000.00","300,000.00",0.746,"402,144.77",,,,
"South Padre Island (Park Road 100, Cameron County)",TX,2003,26.155284,-97.170939,State,State,Shore Protection,"2,000.00","120,000.00","50,000.00",0.775,"64,516.13",,,,
Southold,NY,2014,41.019982,-72.54879,Federal,Federal,Navigation,"3,400.00","100,000.00","2,200,000.00",0.994,"2,213,279.68",http://www.nan.usace.army.mil/Media/NewsReleases/tabid/3948/Article/23214/army-corps-of-engineers-completes-dredging-mattituck-inlet-replenishing-beaches.aspx,,,
Spanish Grant Subdivision,TX,2001,29.230463,-94.890375,State,State,Unknown,"1,725.00","5,900.00","75,000.00",0.746,"100,536.19",,,,
St. Johns County: Anastasia State Park/ St.Augustine,FL,1996,29.896727,-81.275718,Federal,Federal,Shore Protection,0.00,"292,000.00","3,584,360.00",0.658,"5,447,355.62",,,,
St. Johns County: Anastasia State Park/ St.Augustine,FL,2000,29.896727,-81.275718,Federal,Federal,Navigation,"3,200.00","200,000.00","950,000.00",0.725,"1,310,344.83",,,,
St. Johns County: St. Augustine Beach,FL,2005,29.823277,-81.262822,Federal,Federal,Shore Protection,"52,800.00","3,200,000.00","16,000,000.00",0.820,"19,512,195.12",http://staugustine.com/news/local-news/2012-07-09/beach-renourishment-costs-46-million-over-last-11-years#.U62H2kAvCxM,,,
St. Johns County: St. Augustine Beach,FL,2012,29.823277,-81.262822,Federal,Federal,Shore Protection,"12,144.00","2,100,000.00","14,000,000.00",0.964,"14,522,821.58",http://staugustine.com/news/local-news/2012-07-09/beach-renourishment-costs-46-million-over-last-11-years#.U62H2kAvCxM,,,
St. Johns County: St. Augustine Beach,FL,2000,29.845167,-81.264732,Federal,Federal,Navigation,"52,800.00","3,200,000.00","16,000,000.00",0.725,"22,068,965.52",http://staugustine.com/news/local-news/2012-07-09/beach-renourishment-costs-46-million-over-last-11-years#.U62H2kAvCxM,,,
St. Johns County: St. Augustine Beach/Anastasia,FL,1996,29.88676,-81.286361,Federal,Federal,Navigation,0.00,"258,000.00","2,523,240.00",0.658,"3,834,711.25",,,,
St. Johns County: St. Augustine Beach/Anastasia,FL,1998,29.88676,-81.286361,Federal,Federal,Navigation,"3,200.00","282,000.00","1,410,000.00",0.685,"2,058,394.16",,,,
St. Lucie County: Ft. Lucie Inlet,FL,1997,27.147789,-80.151283,Unknown,Unknown,Unknown,0.00,"335,000.00",0.00,0.676,0.00,,,,
St. Lucie County: Ft. Lucie Inlet,FL,1997,27.147789,-80.151283,Unknown,Unknown,Unknown,0.00,"290,000.00",0.00,0.676,0.00,,,,
St. Lucie County: Ft. Pierce Beach,FL,1990,27.441207,-80.32097,Federal,Federal,Navigation,"6,864.00","55,700.00","236,017.00",0.571,"413,339.75",,,,
St. Lucie County: Ft. Pierce Beach,FL,1994,27.441207,-80.32097,Federal,Federal,Navigation,0.00,"7,190.00","33,915.00",0.621,"54,613.53",,,,
St. Lucie County: Ft. Pierce Beach,FL,1995,27.441207,-80.32097,Federal,Federal,Navigation,0.00,"166,650.00","808,981.00",0.641,"1,262,060.84",,,,
St. Lucie County: Ft. Pierce Beach,FL,1999,27.441207,-80.32097,Federal,Federal,Unknown,"6,864.00","908,000.00","6,200,000.00",0.699,"8,869,814.02",,,,
St. Lucie County: Ft. Pierce Beach,FL,2003,27.441207,-80.32097,Unknown,Unknown,Unknown,"2,112.00","336,000.00",0.00,0.775,0.00,,,,
St. Lucie County: Ft. Pierce Beach,FL,2004,27.441207,-80.32097,State,State,Unknown,"2,640.00","400,000.00","2,100,000.00",0.793,"2,648,171.50",,,,
St. Lucie County: Ft. Pierce Beach,FL,2005,27.441207,-80.32097,Federal,Federal,Emergency,0.00,0.00,"4,000,000.00",0.820,"4,878,048.78",,,,
St. Lucie County: Ft. Pierce Beach,FL,2012,27.441207,-80.32097,Federal,Federal,Shore Protection,"4,350.00","416,000.00","5,486,600.00",0.964,"5,691,493.78",http://www.mansonconstruction.com/shore-protection-project-ft-pierce/,,,
St. Lucie County: Ft. Pierce Beach,FL,2013,27.441207,-80.32097,Federal,Federal,Emergency,"4,350.00","420,000.00","5,200,000.00",0.978,"5,316,973.42",http://www.tcpalm.com/news/fort-pierce-52-million-renourishment-project-awarded-ep-380723004-342609272.html,,,
St. Lucie County: Ft. Pierce Beach,FL,2015,27.441207,-80.32097,Federal,Federal,Shore Protection,"6,864.00","300,000.00","6,240,000.00",0.995,"6,271,356.78",http://www.tcpalm.com/yournews/st-lucie-county/army-corps-to-begin-s-jetty-beach-nourishment-ep-932659684-341136441.html,,,
St. Lucie County: Ft. Pierce Inlet,FL,2006,27.473476,-80.290017,Federal,Federal,Unknown,0.00,0.00,"8,200,000.00",0.847,"9,681,227.86",,,,
St. Lucie County: South St. Lucie Beach,FL,2006,27.468088,-80.290607,Federal,Federal,Unknown,0.00,0.00,"600,000.00",0.847,"708,382.53",,,,
St. Lucie County: South St. Lucie Beach,FL,2013,27.468088,-80.290607,Local,Local,Shore Protection,"17,424.00","635,000.00","6,857,100.00",0.978,"7,011,349.69",http://www.stlucieco.gov/departments-services/a-z/mosquito-control-coastal-management-services/erosion-district/projects,,,
Staten Island,NY,2000,40.557162,-74.102032,Federal,Federal,Shore Protection,0.00,0.00,"3,000,000.00",0.725,"4,137,931.03",,,,
Stone Harbor,NJ,2003,39.050752,-74.756134,Federal,Federal,Shore Protection,"13,300.00","2,900,000.00","1,500,000.00",0.775,"1,935,483.87",,,,
Stone Harbor,NJ,2009,39.050752,-74.756134,Federal,Federal,Emergency,"3,700.00","319,670.00","1,500,000.00",0.901,"1,664,816.87",,,,
Stone Harbor,NJ,2011,39.050752,-74.756134,Federal,Federal,Emergency,"11,200.00","580,000.00","9,338,000.00",0.964,"9,686,721.99",,,,
Stone Harbor,NJ,2013,39.050752,-74.752236,Federal,Federal,Emergency,"13,077.00","674,224.00","2,440,250.00",0.978,"2,495,143.15",,,,
Stone Harbor,NJ,2013,39.050752,-74.756134,Federal,Federal,Emergency,"8,750.00","100,000.00","2,440,250.00",0.978,"2,495,143.15",,,,
Stone Harbor,NJ,2013,39.050752,-74.756134,Federal,Federal,Emergency,,"265,000.00","3,121,700.00",0.978,"3,191,922.29",https://www.fbo.gov/index?s=opportunity&mode=form&id=3db4c2b3c38c8e4035e5951a20691085&tab=core&_cview=1,,,
Sullivan's Island,SC,1998,32.756431,-79.840661,State,State,Unknown,"2,640.00","35,000.00","230,000.00",0.685,"335,766.42",,,,
Surfside Beach,TX,2001,28.944988,-95.289772,Unknown,Unknown,Unknown,"5,280.00",0.00,"355,754.00",0.746,"476,882.04",,,,
Surfside Beach,TX,2003,28.944988,-95.289772,State,State,Unknown,"4,700.00",0.00,"172,479.00",0.775,"222,553.55",,,,
Surfside Beach,TX,2004,28.944988,-95.289772,State,State,Shore Protection,"5,280.00",0.00,"1,333,333.00",0.793,"1,681,378.31",,,,
Surfside Beach,SC,1990,33.605327,-78.970928,Federal,Federal,Emergency,"5,000.00","70,544.00","581,250.00",0.571,"1,017,950.96",,,,
"Surfside/Sunset Beach, Orange County",CA,1990,33.718895,-118.075089,Federal,Federal,Shore Protection,0.00,"1,826,000.00","6,900,000.00",0.571,"12,084,063.05",,,,
"Surfside/Sunset Beach, Orange County",CA,1997,33.718895,-118.075089,Federal,Federal,Shore Protection,0.00,"1,600,000.00",0.00,0.676,0.00,,,,
"Surfside/Sunset Beach, Orange County",CA,2001,33.718895,-118.075089,Federal,Federal,Shore Protection,0.00,"1,800,000.00",0.00,0.746,0.00,,,,
Terramar Subdivision,TX,2001,29.130721,-95.054913,State,State,Unknown,"2,850.00","19,900.00","78,175.00",0.746,"104,792.23",,,,
The Misquamicut Club,RI,1992,41.318402,-71.824752,Private,Private,Unknown,"4,800.00","25,000.00",0.00,0.588,0.00,27,,,
Tijuana River National Estuary,CA,1996,32.55,-117.13,Unknown,Unknown,Navigation,0.00,0.00,0.00,0.658,0.00,,,,
Timbalier Island Dune and Marsh Restoration (TE-40),LA,2004,29.060524,-90.462835,Federal,Federal,Ecosystem Restoration,"11,616.00","4,600,000.00","13,761,336.00",0.793,"17,353,513.24",http://lacoast.gov/reports/gpfs/TE-40.pdf,,,
Topsail Island,NC,1992,34.351940,-77.644415,Federal,Federal,Navigation,755.00,"75,519.00","177,830.00",0.588,"302,431.97",,,,
Topsail Island,NC,1993,34.351940,-77.644415,Federal,Federal,Navigation,802.00,"80,162.00","269,659.00",0.606,"444,981.85",,,,
Topsail Island,NC,1995,34.351940,-77.644415,Federal,Federal,Navigation,389.00,"38,883.00","269,659.00",0.641,"420,684.87",,,,
Topsail Island,NC,2005,34.351940,-77.644415,Federal,Federal,Emergency,0.00,"58,000.00","1,500,000.00",0.820,"1,829,268.29",,,,
Topsail Island,NC,2007,34.351940,-77.644415,Federal,Federal,Navigation,"4,000.00","160,000.00",0.00,0.871,0.00,,,,
Topsail Island,NC,2010,34.351940,-77.644415,Local,Local,Shore Protection,"25,000.00","1,000,000.00","10,250,000.00",0.916,"11,189,956.33",,,,
Torrey Pines,CA,2001,32.931705,-117.260473,Federal,Federal,Shore Protection,"1,600.00","245,000.00",0.00,0.746,0.00,http://www.sandag.org/uploads/publicationid/publicationid_920_2338.pdf,,,
"Town Neck Beach, Sandwich ",MA,2016,41.769375,-70.486329,Federal,Federal,Navigation,"2,500.00","180,000.00","6,850,000.00",1.000,"6,850,000.00",http://capecod.wickedlocal.com/news/20160122/sandwich-beaches-reshaping-town-neck-beach-dune-system-seen-as-success,,,
"Twin Lakes State Beach, Santa Cruz Co.",CA,1990,36.962169,-121.99811,Federal,Federal,Navigation,0.00,"173,567.00",0.00,0.571,0.00,,,,
"Twin Lakes State Beach, Santa Cruz Co.",CA,1991,36.962169,-121.99811,Federal,Federal,Navigation,0.00,"163,250.00",0.00,0.571,0.00,,,,
"Twin Lakes State Beach, Santa Cruz Co.",CA,1992,36.962169,-121.99811,Federal,Federal,Navigation,0.00,"160,000.00",0.00,0.588,0.00,,,,
"Twin Lakes State Beach, Santa Cruz Co.",CA,1994,36.962169,-121.99811,Federal,Federal,Navigation,0.00,"75,000.00",0.00,0.621,0.00,,,,
Tybee Island,GA,1994,31.999851,-80.842209,Federal,Federal,Navigation,0.00,"918,000.00",0.00,0.621,0.00,http://www.cityoftybee.org/Assets/Files/BeachTaskForce/TybeeIslandOM20090706.pdf,,,
Tybee Island,GA,1995,31.999851,-80.842209,State,State,Shore Protection,"4,400.00","335,000.00","4,900,000.00",0.641,"7,644,305.77",http://www.cityoftybee.org/Assets/Files/BeachTaskForce/TybeeIslandOM20090706.pdf,,,
Tybee Island,GA,2000,31.999851,-80.842209,Federal,Federal,Shore Protection,"2,482.00","1,480,570.00","10,000,000.00",0.725,"13,793,103.45",http://www.cityoftybee.org/Assets/Files/BeachTaskForce/TybeeIslandOM20090706.pdf,,,
Tybee Island,GA,2008,31.999851,-80.842209,Federal,Federal,Shore Protection,"15,840.00","1,224,148.00","9,100,000.00",0.904,"10,066,371.68",https://docs.google.com/spreadsheets/d/1aO0xLernsSVVqVVeYqJc6V6P1knrReum9Py9O2_PFJE/edit#gid=0,,,
Tybee Island,GA,2014,31.999851,-80.842209,Federal,Federal,Shore Protection,"15,840.00","1,300,000.00","10,000,000.00",0.994,"10,060,362.17",http://www.army.mil/article/134462/Savannah_Corps_awards_contract_for_Tybee_Island_beach_renourishment/,,,
"Venice Beach, Los Angeles County",CA,1998,33.976784,-118.466156,Federal,Federal,Navigation,0.00,"123,000.00",0.00,0.685,0.00,,,,
"Ventura, Ventura County",CA,1997,34.266722,-119.278049,Federal,Federal,Navigation,0.00,"19,500.00",0.00,0.676,0.00,,,,
Virginia Beach,VA,2002,36.830333,-75.968043,Federal,Federal,Shore Protection,"33,264.00","4,000,000.00","100,700,000.00",0.758,"132,849,604.22",,,,
Virginia Beach,VA,2013,36.843607,-75.972723,Federal,Federal,Shore Protection,"18,843.00","1,440,250.00","12,050,000.00",0.978,"12,321,063.39",,,,
Virginia Beach,VA,1990,36.853733,-75.975094,Local,Local,Unknown,"18,480.00","94,586.00",0.00,0.571,0.00,,,,
Virginia Beach,VA,2013,36.853733,-75.975094,Federal,Federal,Emergency,,"190,250.00","2,117,482.00",0.978,"2,165,114.52",,,,
Virginia Beach,VA,1990,36.88475,-75.984467,Local,Local,Shore Protection,"17,424.00","300,000.00",0.00,0.571,0.00,,,,
Virginia Beach,VA,1991,36.88475,-75.984467,Local,Local,Shore Protection,"17,424.00","300,000.00",0.00,0.571,0.00,,,,
Virginia Beach,VA,1992,36.88475,-75.984467,Local,Local,Shore Protection,"17,424.00","300,000.00",0.00,0.588,0.00,,,,
Virginia Beach,VA,1993,36.88475,-75.984467,Local,Local,Shore Protection,"17,424.00","300,000.00",0.00,0.606,0.00,,,,
Virginia Beach,VA,1994,36.88475,-75.984467,Local,Local,Shore Protection,"17,424.00","300,000.00","800,000.00",0.621,"1,288,244.77",,,,
Virginia Beach,VA,1995,36.88475,-75.984467,Local,Local,Shore Protection,"17,424.00","300,000.00","962,000.00",0.641,"1,500,780.03",,,,
Virginia Beach,VA,1996,36.88475,-75.984467,Local,Local,Shore Protection,"17,424.00","300,000.00","1,100,000.00",0.658,"1,671,732.52",,,,
Virginia Beach,VA,1997,36.88475,-75.984467,Local,Local,Shore Protection,"17,424.00","300,000.00",0.00,0.676,0.00,,,,
Virginia Beach,VA,1998,36.88475,-75.984467,Local,Local,Shore Protection,"17,424.00","300,000.00",0.00,0.685,0.00,,,,
Virginia Beach,VA,1999,36.88475,-75.984467,Local,Local,Shore Protection,"17,424.00","300,000.00",0.00,0.699,0.00,,,,
Virginia Beach,VA,2000,36.88475,-75.984467,Local,Local,Shore Protection,"17,424.00","300,000.00",0.00,0.725,0.00,,,,
Volusia County: Ponce de Leon Port Authority,FL,2006,29.082801,-80.922654,State,State,Unknown,0.00,0.00,"300,000.00",0.847,"354,191.26",,,,
Volusia County: Ponce Inlet (North Beach),FL,1996,29.098102,-80.935314,Federal,Federal,Shore Protection,0.00,0.00,0.00,0.658,0.00,,,,
Volusia County: Smyrna/Bethune,FL,2006,29.03546,-80.893364,State,State,Navigation,"10,560.00","400,000.00","14,000,000.00",0.847,"16,528,925.62",,,,
Volusia County: Smyrna/Bethune,FL,2006,29.03546,-80.893364,State,State,Unknown,0.00,0.00,"20,000,000.00",0.847,"23,612,750.89",,,,
Volusia County: Smyrna/Bethune,FL,2008,29.03546,-80.893364,State,State,Navigation,"10,560.00","400,000.00","7,700,000.00",0.904,"8,517,699.12",http://articles.orlandosentinel.com/2008-04-13/news/beachsand13_1_smyrna-beach-beach-renourishment-sand,,,
Walton County,FL,2006,30.318534,-86.130219,Federal,Federal,Unknown,0.00,0.00,"2,000,000.00",0.847,"2,361,275.09",,,,
Waveland,MS,1994,30.281454,-89.36923,State,State,Unknown,"10,400.00","600,000.00","2,000,000.00",0.621,"3,220,611.92",,,,
Waveland,MS,2012,30.281454,-89.36923,Unknown,Unknown,Unknown,"12,000.00","230,000.00",0.00,0.964,0.00,,,,
Wells and Drakes Island,ME,2000,43.324116,-70.551195,Federal,Federal,Navigation,0.00,"10,000.00","100,000.00",0.725,"137,931.03",,,,
West Beach Grand Riviera I & II Condominiums,TX,2001,29.223034,-94.902351,State,State,Unknown,465.00,"1,100.00",0.00,0.746,0.00,,,,
West Belle Pass Barrier Headland Restoration (TE-52),LA,2012,29.092791,-90.243113,Federal,Federal,Ecosystem Restoration,"9,300.00","2,744,745.00","42,200,000.00",0.964,"43,775,933.61",http://lacoast.gov/reports/gpfs/TE-52.pdf,https://cims.coastal.louisiana.gov/outreach/ProjectView.aspx?projID=TE-0052,,
West Galveston Island - Pirates Beach,TX,2003,29.203148,-94.935747,Federal,Federal,Shore Protection,"12,000.00",0.00,"612,528.00",0.775,"790,358.71",,,,
West Galveston Island - Sea Isle,TX,2003,29.140055,-95.04015,State,State,Shore Protection,"28,000.00",0.00,"706,974.00",0.775,"912,224.52",,,,
West Galveston Island - Spanish Grant ,TX,2003,29.230463,-95.04015,Federal,Federal,Shore Protection,"7,500.00",0.00,"1,041,629.00",0.775,"1,344,037.42",,,,
West of Shinnecock Inlet/Tiana Beach,NY,1993,40.830908,-72.514164,Federal,Federal,Shore Protection,"3,000.00","500,000.00","1,650,000.00",0.606,"2,722,772.28",,,,
West of Shinnecock Inlet/Tiana Beach,NY,2005,40.839983,-72.473545,Federal,Federal,Shore Protection,"4,000.00","302,590.00","6,615,385.00",0.820,"8,067,542.68",,,,
West of Shinnecock Inlet/Tiana Beach,NY,2013,40.839983,-72.473545,Federal,Federal,Emergency,,"450,000.00","6,875,000.00",0.978,"7,029,652.35",https://www.fbo.gov/index?s=opportunity&mode=form&tab=core&id=51c834a637de339a57f06091d98512fe&_cview=0,,,
West Onslow Beach,NC,1990,34.535400,-77.326648,Federal,Federal,Navigation,"4,000.00","101,653.00","417,984.00",0.571,"732,021.02",,,,
West Ship Island,MS,1991,30.211979,-88.973508,State,State,Unknown,676.00,"58,000.00",0.00,0.571,0.00,,,,
West Ship Island,MS,1996,30.211979,-88.973508,State,State,Unknown,0.00,"55,000.00",0.00,0.658,0.00,,,,
West Ship Island,MS,2012,30.211979,-88.973508,Federal,Federal,Shore Protection,"10,350.00","565,000.00","6,000,000.00",0.964,"6,224,066.39",,,,
Westerly,RI,1990,41.30976,-71.860929,Local,Local,Unknown,400.00,0.00,0.00,0.571,0.00,26,,,
Westerly,RI,1993,41.30976,-71.860929,Local,Local,Unknown,0.00,0.00,0.00,0.606,0.00,28,,,
Westhampton Beach,NY,1993,40.794643,-72.639198,Federal,Federal,Navigation,0.00,"1,440,000.00","5,364,030.00",0.606,"8,851,534.65",,,,
Westhampton Beach,NY,1997,40.794643,-72.639198,Federal,Federal,Shore Protection,"12,000.00","4,000,000.00","30,700,000.00",0.676,"45,414,201.18",,,,
Westhampton Beach,NY,2005,40.794643,-72.639198,Federal,Federal,Shore Protection,0.00,0.00,"6,923,077.00",0.820,"8,442,776.83",,,,
Westhampton Beach,NY,2009,40.794643,-72.639198,Federal,Federal,Shore Protection,"15,000.00","1,035,000.00","14,615,385.00",0.901,"16,221,293.01",,,,
Westhampton Beach,NY,2015,40.794643,-72.639198,Federal,Federal,Emergency,"21,120.00","715,000.00","14,234,275.00",0.995,"14,305,804.02",http://www.27east.com/news/article.cfm/Westhampton-Beach-Surrounding-Areas/93003/Army-Corps-Completes-Beach-Nourishment-Work-In-Westhampton,,,
Westhampton Beach  ,NY,2001,40.794643,-72.639198,Federal,Federal,Shore Protection,0.00,0.00,"7,692,307.00",0.746,"10,311,403.49",,,,
"Whaler Island, Crescent City, Del Norte County",CA,1998,41.739937,-124.184089,Federal,Federal,Navigation,0.00,"70,000.00",0.00,0.685,0.00,,,,
Whiskey Island Back Barrier Marsh Creation (TE-50),LA,2009,29.045814,-90.825532,Federal,Federal,Ecosystem Restoration,"13,000.00","2,741,000.00","26,800,000.00",0.901,"29,744,728.08",http://lacoast.gov/reports/gpfs/TE-50.pdf,https://www.estuaries.org/pdf/2010conference/monday15/yacht/session3/alfageme-whiskey-island.pdf,https://cims.coastal.louisiana.gov/outreach/ProjectView.aspx?projID=TE-0050,
Whiskey Island Restoration (TE-27),LA,1998,29.048518,-90.814401,Federal,Federal,Ecosystem Restoration,"16,896.00",,"7,040,000.00",0.685,"10,277,372.26",http://lacoast.gov/reports/gpfs/TE-27.pdf,,,
Wildwood,NJ,1991,38.978995,-74.817971,Federal,Federal,Navigation,0.00,"100,000.00","434,783.00",0.571,"761,441.33",,,,
"Woodmont Shore, Milford",CT,1994,41.227846,-72.989881,Federal,Federal,Shore Protection,"1,500.00","225,000.00","1,184,000.00",0.621,"1,906,602.25",https://www.fbo.gov/index?s=opportunity&mode=form&id=43f97bfa69aa7c5f6bf601ae2d1c48e0&tab=core&_cview=1,,,
Wrightsville Beach,NC,1991,34.207242,-77.793460,Federal,Federal,Shore Protection,"6,864.00","1,016,684.00","2,682,412.00",0.571,"4,697,744.31",,,,
Wrightsville Beach,NC,1994,34.207242,-77.793460,Federal,Federal,Shore Protection,"6,400.00","619,031.00","1,973,591.00",0.621,"3,178,085.35",,,,
Wrightsville Beach,NC,1998,34.207242,-77.793460,Federal,Federal,Shore Protection,0.00,"1,672,227.00","3,969,298.97",0.685,"5,794,597.04",,,,
Wrightsville Beach,NC,2002,34.207242,-77.793460,Federal,Federal,Shore Protection,0.00,"1,250,000.00","4,600,000.00",0.758,"6,068,601.58",,,,
Wrightsville Beach,NC,2005,34.207242,-77.793460,Federal,Federal,Emergency,0.00,"10,000.00","100,000.00",0.820,"121,951.22",,,,
Wrightsville Beach,NC,2006,34.207242,-77.793460,Federal,Federal,Shore Protection,"15,000.00","500,000.00","7,260,000.00",0.847,"8,571,428.57",,,,
Wrightsville Beach,NC,2010,34.207242,-77.793460,Federal,Federal,Navigation,0.00,"451,000.00","2,402,515.00",0.916,"2,622,832.97",,,,
Wrightsville Beach,NC,2014,34.207242,-77.793460,Federal,Federal,Shore Protection,"7,202.00","775,000.00","9,700,000.00",0.994,"9,758,551.31",http://www.starnewsonline.com/article/20140417/ARTICLES/140419744?p=1&tc=pg,,,
